,N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
6423,3,2,0,3,3,0,2,0,0,0,0,0,2,2,0,2,2,0,1,1,0,0,0,0,0,3,10,0,2,0,0,2,1,0,2,0,4,0,2,2,10,1,1,0,5,0,0,1,0,1,2,0,1,3,1,3
6424,0,1,2,2,2,0,2,0,2,0,2,2,2,1,2,2,1,0,0,2,2,2,2,1,0,3,0,0,3,1,1,0,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,3
6425,0,1,1,0,0,0,1,0,0,0,2,2,2,0,0,3,2,1,1,1,0,0,0,0,2,0,2,0,1,0,0,2,2,0,1,1,1,0,1,2,2,1,1,2,5,0,2,1,1,2,3,2,0,0,0,2
6426,2,1,3,1,1,0,3,1,1,2,1,1,1,2,0,2,2,2,1,2,1,1,2,1,2,0,2,0,1,1,1,2,2,0,1,1,1,0,2,2,2,1,1,2,2,0,0,0,0,0,3,2,1,3,1,2
6427,3,3,0,3,3,1,1,3,3,1,1,2,1,0,0,1,2,1,1,2,1,1,0,1,2,1,9,0,1,1,1,2,0,1,0,1,1,3,2,1,9,1,1,2,5,1,2,2,1,2,0,3,0,1,1,4
6428,3,1,0,0,0,3,1,0,0,0,0,0,2,1,2,2,0,2,1,2,1,1,2,1,0,3,4,0,0,2,1,2,0,1,2,0,0,0,1,2,4,1,1,0,0,2,2,2,3,2,0,3,2,2,0,3
6429,0,1,1,0,0,1,1,1,3,0,0,0,1,0,0,2,2,0,1,2,2,2,3,2,0,1,7,0,3,2,2,4,0,0,0,2,1,0,0,3,7,2,2,2,2,3,0,2,1,0,4,1,1,3,1,0
6430,3,1,2,0,0,0,1,2,2,1,1,0,0,2,0,1,2,1,0,1,2,2,3,0,2,1,9,0,1,2,2,2,3,0,1,0,1,1,0,0,9,2,2,2,0,0,2,1,0,2,2,2,0,1,1,3
6431,0,3,0,1,1,3,1,1,1,1,0,2,2,0,0,3,2,0,0,1,1,1,0,1,0,5,9,0,0,2,1,2,3,2,1,1,1,0,2,3,9,1,1,0,6,2,0,2,2,2,0,1,0,3,1,3
6432,0,0,2,2,2,3,3,0,0,1,0,2,2,0,0,2,1,1,1,1,2,2,0,0,0,1,0,0,0,2,2,0,0,1,0,2,0,1,2,0,0,0,0,0,5,0,0,0,2,0,6,3,0,3,1,3
6433,2,1,2,1,1,1,1,1,1,0,0,0,2,2,2,1,1,0,0,2,2,2,3,2,0,4,3,0,1,0,0,1,0,1,1,1,2,0,3,2,3,1,1,0,4,1,2,2,0,1,3,0,3,3,1,3
6434,1,1,2,1,1,2,1,2,0,1,2,2,2,1,1,3,0,0,2,0,1,1,0,0,1,1,0,0,1,2,1,0,0,1,0,0,0,2,2,1,0,1,1,1,0,2,0,0,2,0,2,3,0,0,1,0
6435,0,0,0,2,2,1,0,3,1,1,1,1,1,1,1,1,0,0,2,0,0,0,1,0,1,2,8,0,0,0,0,5,2,0,0,2,1,1,1,1,8,1,1,1,1,3,1,2,0,0,3,3,0,2,0,3
6436,3,1,0,0,0,1,3,3,1,1,2,2,2,0,0,0,2,0,0,1,0,0,1,0,2,1,2,0,1,2,0,2,0,2,2,0,1,0,2,1,2,2,2,2,6,0,2,2,1,2,3,2,2,0,1,2
6437,1,1,1,2,2,1,0,3,1,0,0,0,0,0,0,1,0,0,2,2,1,1,0,1,2,0,6,1,1,2,1,1,0,0,1,1,3,2,2,2,6,1,1,2,1,2,0,2,0,0,1,3,0,1,1,1
6438,2,1,3,1,1,2,2,1,3,1,2,2,2,2,0,1,2,0,1,1,2,2,3,0,2,1,4,0,2,0,0,2,0,2,0,0,0,1,2,1,4,0,0,2,5,2,2,1,0,0,0,3,1,2,0,3
6439,3,1,3,3,3,1,0,3,3,0,0,2,2,0,0,2,2,0,1,1,1,1,1,1,0,1,3,0,3,1,1,1,0,1,0,2,2,1,2,0,3,2,2,2,3,2,2,2,0,1,4,1,2,3,1,5
6440,1,1,0,0,0,2,1,3,1,2,0,1,1,1,1,3,0,0,2,0,2,2,2,1,1,4,7,0,0,0,0,4,0,2,2,0,1,1,1,1,7,1,1,1,2,3,0,2,3,1,4,4,2,3,0,0
6441,1,1,3,1,1,2,1,1,1,1,0,2,2,0,0,1,1,2,0,2,2,2,0,2,1,0,10,0,1,0,0,2,0,2,2,0,4,2,1,2,10,1,1,1,4,2,0,0,2,1,0,4,1,0,1,2
6442,0,0,2,2,2,1,2,3,1,2,2,1,1,0,0,1,0,2,2,2,0,0,1,0,0,3,9,0,1,2,0,2,0,0,1,0,1,3,2,2,9,1,1,0,3,2,2,1,0,2,3,4,0,1,1,3
6443,2,2,0,1,1,0,0,1,3,0,2,0,0,2,0,3,1,0,0,1,2,2,1,2,2,4,2,0,0,0,0,2,0,2,0,2,1,0,0,0,2,2,2,2,0,0,2,2,2,0,3,1,2,0,0,3
6444,1,1,1,2,2,3,1,1,0,2,1,1,1,1,2,0,0,0,2,0,0,0,1,0,1,0,5,0,1,2,0,3,3,1,0,0,2,1,3,2,5,2,2,2,1,3,2,1,2,0,3,1,0,0,0,5
6445,0,1,0,0,0,1,2,0,2,0,2,0,0,2,2,3,2,1,0,2,2,2,1,2,0,1,4,0,3,1,1,2,0,0,0,0,0,1,2,0,4,2,2,2,4,1,2,0,0,1,5,3,1,2,0,4
6446,0,2,2,1,1,0,1,0,0,0,0,0,1,1,1,3,0,0,2,0,2,2,1,2,1,0,3,0,2,0,0,1,0,0,0,2,2,0,2,2,3,0,0,0,4,0,2,0,3,2,5,2,2,0,0,3
6447,0,1,2,2,2,3,3,3,1,0,0,0,2,0,0,3,2,1,1,1,2,2,1,2,0,3,4,0,1,2,2,2,0,0,1,2,0,0,1,2,4,1,1,0,3,1,2,2,2,1,4,3,0,2,0,1
6448,1,0,1,2,2,2,0,2,2,2,2,1,0,1,1,0,0,0,2,0,1,1,2,2,1,5,7,0,3,1,1,4,0,1,0,2,1,3,0,2,7,0,0,0,2,2,2,2,3,1,1,1,3,0,1,0
6449,0,1,2,0,0,0,1,0,0,0,1,1,1,1,1,3,0,0,2,0,1,1,0,1,1,2,0,0,1,2,1,0,2,0,0,1,0,0,1,2,0,1,1,1,5,0,0,0,1,2,5,3,0,2,1,0
6450,0,1,0,0,0,2,3,1,3,0,0,0,1,0,0,3,2,2,1,1,0,0,2,2,0,3,6,1,1,2,0,1,2,0,0,2,3,0,2,3,6,2,2,2,4,1,1,1,0,1,1,4,1,1,0,1
6451,0,1,0,0,0,2,3,3,3,0,0,2,0,0,0,2,1,1,2,1,0,0,1,2,0,3,10,0,1,2,0,2,0,1,0,1,4,0,1,1,10,1,1,0,1,0,2,2,3,2,6,1,1,0,1,4
6452,0,1,1,2,2,0,2,0,2,0,2,2,2,1,1,3,0,0,0,0,2,2,1,2,1,3,9,0,1,2,2,2,2,1,1,2,1,0,1,3,9,1,1,1,4,3,2,2,0,2,1,1,0,1,1,3
6453,3,3,2,1,1,0,0,0,1,1,0,2,0,2,0,2,0,0,0,1,0,0,0,0,2,0,3,0,1,1,1,1,0,1,1,1,2,1,2,0,3,1,1,2,0,2,0,0,0,1,3,2,3,2,0,1
6454,0,0,2,2,2,2,0,0,2,1,1,2,2,0,0,1,2,2,0,1,1,1,3,0,1,5,1,1,1,1,1,1,0,0,1,2,1,1,2,0,1,2,2,2,6,3,1,1,1,1,1,0,1,1,1,1
6455,1,3,0,0,0,0,1,0,2,1,2,2,2,2,0,2,1,2,1,1,0,0,0,0,0,0,3,0,1,2,0,1,0,0,1,1,2,1,2,3,3,0,0,0,4,1,2,1,2,0,3,2,2,1,1,3
6456,2,1,2,0,0,1,1,3,1,1,0,2,0,1,1,2,0,1,2,0,1,1,2,1,1,3,5,0,1,2,1,3,3,2,2,0,2,0,3,2,5,1,1,1,3,1,1,2,0,0,4,1,0,0,0,5
6457,0,3,0,0,0,0,1,1,1,1,2,2,2,1,0,0,2,1,0,2,0,0,1,2,0,3,8,0,0,0,0,5,0,1,0,0,1,0,3,2,8,1,1,0,1,1,1,1,0,0,2,3,0,3,0,3
6458,1,1,2,0,0,0,0,0,2,0,2,0,0,2,0,3,2,0,1,1,2,2,3,0,2,0,5,0,1,2,2,3,2,0,2,0,2,2,1,2,5,0,0,2,3,3,1,2,1,1,4,2,3,0,0,5
6459,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,1,1,5,4,0,3,1,1,2,2,0,1,1,0,3,2,2,4,1,1,1,4,2,2,1,3,2,5,3,1,2,0,3
6460,1,1,1,0,0,0,1,2,2,0,0,0,2,0,0,1,0,1,0,1,0,0,3,0,1,1,9,0,1,1,1,2,3,2,2,0,1,2,3,1,9,0,0,0,0,0,2,2,0,2,6,2,0,3,0,0
6461,0,3,1,2,2,0,2,2,2,0,0,0,0,2,0,2,1,2,0,2,0,0,3,0,0,5,7,0,1,2,0,4,0,0,2,0,1,1,2,0,7,2,2,2,2,2,1,2,1,1,1,2,0,0,1,4
6462,3,0,0,1,1,2,0,2,2,1,0,2,2,2,2,3,2,2,1,0,1,1,1,1,0,0,10,0,0,2,1,2,2,0,1,1,4,1,1,3,10,1,1,0,4,2,0,2,2,1,0,0,1,0,1,4
6463,0,3,2,0,0,2,1,1,3,0,0,0,0,2,0,3,2,1,1,2,2,2,3,2,2,0,9,0,1,2,2,2,3,1,1,1,1,2,1,2,9,1,0,2,5,0,0,2,2,1,0,3,1,1,1,0
6464,3,1,0,1,1,0,2,2,0,1,2,2,0,2,0,1,2,1,0,2,1,1,1,1,0,1,7,0,3,1,1,4,2,2,1,1,1,0,2,1,7,1,1,0,1,1,0,2,0,0,3,2,1,1,1,3
6465,0,3,0,0,0,0,0,0,0,0,2,2,2,0,0,1,2,0,0,2,2,2,1,1,1,4,1,1,0,2,2,1,0,2,2,2,1,1,2,1,1,1,1,1,1,3,1,0,1,1,4,4,1,1,1,1
6466,2,1,2,1,1,0,1,0,1,0,0,2,2,2,0,2,1,0,1,1,2,2,0,1,0,3,7,0,0,2,1,4,0,2,2,2,1,1,1,1,7,1,1,0,5,3,2,2,3,0,5,0,1,3,1,0
6467,0,1,1,2,2,2,2,2,2,0,2,0,0,0,0,1,2,1,0,1,1,1,1,1,2,0,3,0,3,2,1,1,0,1,0,1,2,2,2,1,3,1,1,2,1,0,0,2,0,2,4,0,2,2,0,3
6468,0,3,3,1,1,0,3,1,3,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,5,6,1,1,2,0,1,2,0,0,2,3,1,0,0,6,2,2,2,1,1,0,0,0,1,1,3,2,1,0,4
6469,2,2,1,0,0,3,1,0,2,2,0,1,1,2,2,2,1,1,1,0,0,0,2,1,0,5,9,0,1,2,0,2,0,0,1,1,1,1,2,3,9,1,1,0,3,0,2,1,0,0,0,0,0,1,1,1
6470,1,3,1,0,0,2,0,1,0,0,2,2,2,1,2,3,1,0,2,0,1,1,2,1,1,3,8,0,3,1,1,5,0,2,2,2,1,0,1,2,8,1,1,1,1,2,1,1,0,0,6,0,0,2,1,3
6471,0,1,0,2,2,0,3,1,0,0,0,0,2,2,2,3,1,1,0,0,0,0,1,2,0,1,2,0,1,1,1,2,2,2,0,2,1,2,1,2,2,1,1,0,6,1,2,1,2,2,2,1,0,3,1,0
6472,1,1,0,0,0,2,1,3,3,0,0,0,0,1,1,2,0,1,0,0,2,2,0,0,1,3,4,0,1,1,1,2,0,0,0,2,0,0,0,3,4,1,1,1,0,1,0,2,0,1,0,3,0,2,0,3
6473,3,2,1,0,0,2,2,2,2,2,1,1,1,0,0,0,0,1,0,2,2,2,2,1,0,4,10,0,1,2,2,2,0,0,1,1,4,2,2,2,10,1,1,0,3,0,0,1,0,1,6,4,0,3,1,0
6474,0,0,1,2,2,0,1,0,0,0,0,0,2,2,0,3,2,0,1,1,0,0,2,1,1,0,9,0,0,2,0,2,0,0,0,1,1,1,3,2,9,1,1,1,4,0,2,1,0,2,2,3,0,1,1,2
6475,0,1,2,2,2,3,1,0,2,2,2,0,0,0,0,2,1,1,0,2,0,0,2,1,0,4,5,0,1,1,2,3,2,0,2,1,2,0,2,3,5,1,1,0,3,1,2,2,1,1,2,2,0,0,0,5
6476,0,2,1,3,3,1,1,3,3,0,2,2,0,1,2,1,0,1,1,0,1,1,1,0,1,2,2,0,1,2,1,2,2,0,1,0,1,2,2,1,2,0,0,0,5,0,0,0,1,1,2,2,1,3,0,2
6477,1,1,0,0,0,0,1,0,0,0,2,0,0,2,0,2,2,1,1,1,2,2,0,1,1,0,6,1,2,0,0,1,2,0,1,1,3,0,0,1,6,1,1,1,4,1,0,1,0,1,3,4,0,0,0,1
6478,3,1,2,3,3,0,3,0,1,1,1,0,0,2,2,3,1,0,0,0,0,0,3,0,1,1,10,0,2,0,0,2,0,0,0,0,4,0,1,1,10,2,2,2,4,0,2,0,2,2,1,0,1,1,1,4
6479,1,3,0,0,0,3,3,3,3,1,0,2,2,2,0,0,0,1,0,0,1,1,1,2,1,0,1,1,1,1,1,1,2,1,0,2,1,1,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,4
6480,0,2,1,2,2,2,3,1,2,1,0,0,0,1,2,1,0,0,2,2,2,2,1,2,0,3,6,1,1,1,1,1,0,1,1,1,3,0,2,1,6,0,0,0,6,0,1,1,0,1,6,1,0,3,0,4
6481,1,1,1,2,2,0,1,0,0,1,2,2,2,2,0,2,1,2,1,2,2,2,2,2,2,0,2,0,1,2,2,2,0,0,1,1,1,1,2,3,2,1,1,2,3,0,0,1,2,0,3,0,3,2,1,2
6482,3,2,3,3,3,3,0,1,1,0,0,0,1,1,1,3,0,0,2,0,0,0,2,1,1,0,3,0,1,2,0,1,1,1,2,2,2,0,3,2,3,1,1,1,4,2,2,0,0,0,3,0,3,1,1,1
6483,0,1,0,2,2,3,3,1,1,1,2,2,2,2,0,2,1,0,1,1,0,0,3,0,0,0,6,1,0,2,0,1,0,0,1,1,3,0,0,1,6,1,1,0,2,1,1,1,0,0,1,3,2,3,0,4
6484,1,0,0,0,0,0,2,2,0,1,2,2,2,1,2,1,0,0,2,0,1,1,2,1,0,3,9,0,0,0,0,2,0,2,2,2,1,0,2,0,9,2,2,2,4,0,2,2,0,0,0,4,0,1,0,0
6485,3,1,0,1,1,3,2,2,0,0,2,2,0,2,0,3,2,0,1,1,1,1,2,1,0,0,3,0,1,2,2,1,0,1,1,1,2,0,0,0,3,1,1,0,3,2,2,1,3,1,3,1,2,1,0,1
6486,0,3,0,2,2,3,3,3,1,0,0,1,1,2,0,2,2,1,1,1,2,2,1,2,0,3,4,0,1,1,1,2,3,1,0,2,0,0,0,0,4,0,0,0,0,2,0,2,0,0,6,3,1,2,0,1
6487,0,1,2,0,0,0,1,0,0,1,0,1,1,0,0,3,2,2,1,1,0,0,0,1,0,1,7,0,0,0,0,4,3,2,0,1,1,3,1,1,7,1,1,0,0,0,0,2,1,0,4,2,1,3,1,0
6488,2,3,3,3,3,0,1,0,1,1,1,2,1,0,0,1,2,0,0,1,1,1,2,1,0,0,0,0,1,2,1,0,0,2,0,1,0,0,3,2,0,1,1,0,0,0,0,1,0,0,0,2,0,3,1,0
6489,1,1,0,0,0,2,2,3,1,0,2,0,0,2,2,3,1,0,1,2,1,1,2,1,0,0,6,1,3,1,1,1,0,0,1,1,3,0,2,2,6,1,1,0,6,3,2,1,0,0,1,3,3,1,1,1
6490,0,1,0,2,2,2,2,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,2,5,1,1,3,1,2,1,0,0,1,1,1,3,0,3,1,1,1,2,2,2,1,1,1,1,5,1,1,1,1,1
6491,0,1,0,2,2,0,1,1,1,2,1,1,0,0,0,1,0,0,2,0,2,2,2,1,2,3,8,0,3,2,2,5,1,1,2,0,1,0,2,1,8,0,0,2,1,2,1,2,0,0,6,1,1,3,1,3
6492,3,3,2,1,1,2,0,2,0,2,0,1,1,2,2,2,0,0,2,0,0,0,1,0,1,0,7,0,0,0,0,4,0,2,2,0,1,2,2,2,7,1,1,1,2,2,0,1,1,1,2,1,3,3,1,0
6493,2,0,0,2,2,1,0,1,1,0,2,0,2,0,0,2,1,2,0,1,2,2,2,1,2,5,6,1,3,1,1,1,2,1,1,1,3,1,0,0,6,1,1,2,1,3,2,0,0,1,3,4,0,1,0,1
6494,2,2,1,1,1,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0,1,1,2,1,0,5,7,0,1,2,2,4,2,2,1,1,1,1,2,0,7,0,0,0,0,2,0,2,3,1,5,2,3,3,1,4
6495,0,2,2,2,2,3,0,0,0,1,0,2,2,1,0,0,0,0,0,0,2,2,1,2,2,2,0,0,1,2,2,0,0,0,0,2,0,0,2,3,0,0,0,2,4,0,2,1,3,0,6,4,0,2,1,3
6496,3,3,3,3,3,3,1,1,1,1,2,2,0,0,0,0,1,1,0,2,2,2,3,0,2,3,7,0,3,1,1,4,2,0,2,0,1,1,1,2,7,1,1,2,2,3,0,2,3,1,2,4,2,3,0,4
6497,3,1,1,0,0,0,1,0,0,1,0,2,2,2,2,3,2,0,1,2,1,1,1,2,1,1,1,1,3,1,1,1,0,2,2,0,1,1,2,0,1,0,0,0,3,1,2,0,3,1,1,0,1,1,1,1
6498,0,0,0,0,0,1,1,1,1,2,0,1,1,2,2,2,0,2,0,2,2,2,1,2,0,4,6,1,1,1,1,1,0,0,1,1,3,0,2,1,6,0,0,0,1,0,1,1,0,0,2,3,1,3,0,5
6499,2,1,0,1,1,3,1,1,0,0,2,0,1,0,0,1,1,2,1,2,2,2,1,2,0,4,3,0,0,0,0,1,1,1,2,0,2,0,3,2,3,0,0,0,4,2,0,2,0,1,4,0,3,2,0,5
6500,2,1,0,1,1,0,2,1,3,1,0,0,1,2,0,3,2,0,1,1,2,2,2,1,0,5,0,0,3,1,1,0,0,2,2,0,0,2,2,1,0,0,0,0,0,2,0,0,1,2,0,3,0,0,0,0
6501,0,0,3,2,2,0,0,0,2,1,2,2,2,1,2,1,1,0,1,0,1,1,2,1,1,2,0,0,1,1,1,0,0,0,2,0,0,1,3,1,0,1,1,1,0,0,0,0,2,2,6,3,0,1,1,3
6502,3,2,1,1,1,2,0,2,2,0,0,0,0,0,0,2,0,1,0,1,1,1,2,1,0,2,8,0,1,0,1,5,0,0,0,2,1,1,0,0,8,1,1,0,1,2,1,2,3,0,5,3,0,3,0,5
6503,1,3,0,0,0,2,3,0,1,0,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,1,7,0,1,2,2,4,3,1,1,1,1,0,1,2,7,1,1,2,2,2,2,0,3,0,4,2,1,3,1,4
6504,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,2,2,0,0,1,2,2,0,1,0,0,9,0,1,1,1,2,2,2,2,0,1,0,2,1,9,1,1,0,6,3,2,2,3,2,2,3,3,1,1,0
6505,3,0,1,2,2,0,2,2,2,0,0,0,0,0,0,2,1,0,2,1,0,0,3,2,1,4,2,0,1,2,0,2,0,0,0,0,1,1,1,3,2,2,2,2,6,2,2,0,1,2,2,4,1,3,1,0
6506,2,3,0,1,1,2,1,3,3,1,1,2,2,0,0,1,0,0,2,1,0,0,2,1,1,5,9,0,3,1,0,2,0,2,2,1,1,0,2,1,9,1,1,1,0,2,2,1,0,2,6,1,0,3,1,1
6507,2,1,1,2,2,0,1,2,2,0,0,0,2,2,0,1,2,1,1,1,0,0,2,1,0,0,5,0,3,1,0,3,1,0,2,2,2,0,2,2,5,1,1,0,2,3,1,1,2,1,4,0,0,0,0,5
6508,3,0,2,1,1,3,3,1,3,0,2,2,0,0,0,0,1,1,2,2,1,1,1,1,2,0,0,0,1,2,1,0,2,1,0,1,0,0,2,2,0,1,1,2,5,0,0,0,1,2,6,2,0,2,0,3
6509,1,3,2,0,0,3,1,0,2,0,0,2,2,2,0,0,0,2,1,0,0,0,0,0,2,3,6,1,0,1,1,1,2,0,1,2,3,0,1,2,6,1,1,2,3,2,2,0,1,1,1,3,2,2,0,1
6510,1,3,0,1,1,0,2,1,1,2,2,1,1,2,0,3,2,2,1,1,0,0,1,1,0,4,4,0,1,1,1,2,0,2,1,1,0,0,2,1,4,1,1,0,5,2,0,1,0,1,0,4,1,2,0,3
6511,2,3,0,0,0,2,2,0,0,1,2,2,2,1,1,1,0,1,1,0,1,1,2,1,1,5,9,0,1,2,1,2,3,0,1,1,1,2,1,2,9,1,1,1,4,2,2,1,0,2,6,3,0,1,0,2
6512,3,0,0,2,2,3,3,3,3,0,0,0,0,1,2,1,2,0,1,0,1,1,1,2,1,4,4,0,3,1,1,2,0,0,0,1,0,2,2,3,4,1,1,1,3,0,2,1,0,2,0,3,1,2,0,3
6513,2,1,1,0,0,0,2,2,2,0,0,2,2,1,1,3,0,1,0,0,0,0,3,0,1,3,0,0,1,2,0,0,0,0,1,0,0,2,1,2,0,1,2,2,5,0,0,0,1,2,5,2,0,3,1,0
6514,3,1,0,1,1,1,2,3,1,0,2,2,2,2,0,2,1,0,0,2,2,2,0,2,1,0,7,0,0,2,2,4,2,0,0,2,1,0,2,3,7,0,0,0,2,0,0,1,2,1,5,2,0,0,0,0
6515,0,1,1,2,2,1,3,3,3,0,2,0,0,0,0,0,0,1,0,0,2,2,1,2,2,1,9,0,1,1,1,2,2,2,2,0,1,2,2,1,9,2,2,2,0,2,0,2,0,2,2,3,0,1,1,4
6516,1,0,1,2,2,0,2,0,2,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,5,0,0,0,0,3,3,0,1,2,2,1,2,3,5,2,0,0,3,1,1,1,1,1,5,4,0,0,0,5
6517,1,1,0,0,0,1,2,1,1,1,2,2,2,0,0,0,1,0,0,2,1,1,1,2,1,5,9,0,0,0,0,2,2,2,2,0,1,1,2,1,9,0,0,0,0,0,2,1,0,2,1,1,0,1,1,0
6518,0,1,0,2,2,1,1,0,2,0,1,1,0,0,0,0,0,1,2,2,0,0,1,0,0,1,6,1,0,2,0,1,2,2,2,0,3,1,2,3,6,0,0,0,1,3,1,0,0,0,1,3,0,3,0,1
6519,3,3,2,3,3,1,1,1,3,0,0,0,1,0,0,3,2,0,0,2,1,1,3,0,0,0,7,0,0,2,1,4,0,2,2,0,1,0,3,2,7,1,1,0,4,2,0,2,1,1,4,2,3,0,1,0
6520,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,3,0,1,0,1,1,1,2,0,1,2,2,2,0,1,1,2,3,1,2,2,2,1,1,2,1,1,0,1,4,1,1,1,1
6521,1,1,2,0,0,2,1,2,2,0,0,2,2,2,2,1,1,0,2,2,0,0,0,0,2,1,3,0,3,1,0,1,0,0,0,0,2,0,2,1,3,2,2,2,4,1,0,1,0,1,3,2,2,2,0,5
6522,1,1,0,0,0,1,2,0,0,0,2,2,2,0,0,3,2,0,1,1,1,1,2,1,2,0,6,1,1,1,1,1,0,0,1,1,3,2,0,3,6,0,0,2,1,2,1,1,0,2,1,4,3,3,1,1
6523,0,1,0,0,0,0,1,0,0,2,2,1,1,0,0,0,0,0,2,0,0,0,2,1,0,2,10,0,0,2,0,2,2,2,2,2,4,1,1,3,10,1,1,0,0,3,2,2,1,1,6,2,0,1,0,2
6524,3,3,0,1,1,2,1,3,1,0,0,0,2,2,0,3,2,1,0,2,1,1,2,1,2,0,7,0,2,0,2,4,0,0,1,1,1,2,3,2,7,1,1,2,1,3,0,1,1,1,4,2,2,3,0,3
6525,1,1,0,0,0,2,1,2,0,2,2,1,1,1,1,0,0,1,0,0,2,2,1,2,1,4,0,0,1,2,2,0,0,0,0,2,0,1,1,0,0,0,0,0,5,0,0,0,3,0,0,1,1,3,1,4
6526,2,1,0,0,0,0,0,1,0,1,2,2,2,2,0,2,1,0,2,2,0,0,2,1,2,0,5,0,3,1,2,3,1,0,0,1,2,1,2,3,5,1,1,2,2,3,1,1,0,0,5,1,0,3,0,5
6527,2,1,1,2,2,0,3,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,1,0,0,3,2,0,1,2,0,2,3,2,1,2,1,1,1,1,2,0,0,0,0,2,0,0,2,0,2,1,3,3,1,2
6528,1,1,1,2,2,1,2,0,2,0,2,1,1,0,0,3,2,1,1,1,2,2,2,1,1,4,8,0,1,2,2,5,3,0,1,1,1,0,2,0,8,0,0,0,1,2,1,2,0,0,6,4,0,2,0,4
6529,2,1,1,1,1,2,0,1,1,0,0,1,1,2,2,3,2,1,1,2,1,1,1,2,0,0,5,0,3,2,1,3,0,2,0,2,2,0,1,2,5,1,1,0,2,3,1,2,1,1,4,4,3,0,0,5
6530,3,2,0,0,0,2,2,3,1,0,2,2,2,2,0,2,1,1,0,1,2,2,1,2,1,5,0,0,2,0,0,0,2,2,0,0,0,2,2,3,0,2,2,2,5,2,0,1,0,0,2,4,0,0,0,0
6531,3,1,1,0,0,0,1,0,0,0,2,2,2,1,1,3,0,0,2,0,1,1,1,2,1,0,7,0,1,0,1,4,2,1,2,0,1,3,2,2,7,1,1,1,6,2,2,0,3,1,4,0,0,0,0,2
6532,2,2,2,1,1,0,1,0,0,2,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,4,2,0,3,1,1,2,1,0,2,0,1,3,0,2,2,2,2,2,0,2,0,2,1,2,2,1,1,0,0,2
6533,0,2,0,0,0,0,1,0,0,1,2,2,2,1,2,2,0,2,1,2,2,2,1,2,0,4,8,0,1,1,1,5,2,2,2,0,1,1,2,3,8,1,0,0,1,1,1,2,1,0,6,3,0,3,1,3
6534,3,2,0,3,3,3,0,2,0,0,0,1,1,0,0,1,1,0,2,1,1,1,0,2,0,0,3,0,1,1,1,1,3,1,1,1,2,1,2,0,3,1,1,0,4,2,1,0,0,1,3,1,3,1,0,5
6535,0,1,0,0,0,2,1,2,2,1,2,2,2,0,0,1,2,0,0,2,1,1,1,1,0,0,10,0,1,2,2,2,2,1,0,2,4,1,2,3,10,1,1,0,3,0,0,1,0,2,0,3,0,0,0,0
6536,2,2,3,1,1,0,2,1,3,0,0,0,0,2,2,3,0,1,2,2,1,1,1,2,0,3,9,0,1,0,0,2,1,0,0,2,1,0,3,2,9,1,1,0,4,1,2,2,0,2,1,3,0,1,1,3
6537,0,1,1,2,2,3,1,1,0,1,1,2,2,0,0,0,1,1,2,2,0,0,3,0,0,3,6,1,1,2,2,1,0,0,1,1,3,0,0,1,6,0,0,0,3,3,2,2,0,1,1,4,0,2,0,1
6538,1,1,0,0,0,0,0,1,1,0,1,1,1,2,0,2,2,1,0,1,0,0,0,0,0,0,10,0,1,2,0,2,1,0,1,1,4,1,3,1,10,1,1,0,0,2,0,0,3,2,0,4,1,1,1,1
6539,3,3,0,1,1,3,3,1,3,1,0,0,0,2,0,0,0,0,2,0,1,1,1,2,1,3,7,0,1,2,2,4,0,2,2,0,1,2,3,2,7,1,1,1,6,1,0,2,3,1,0,2,2,3,0,0
6540,3,1,1,2,2,0,3,0,2,1,2,2,2,1,0,0,1,0,0,1,0,0,1,0,1,5,7,0,1,0,0,4,2,0,0,2,1,0,0,0,7,1,1,1,2,1,1,2,3,1,4,2,3,0,1,4
